latitude,longitude,date,susceptibility_score,dynamic_hazard_score,final_risk_score,risk_level,system_action
27.67086066504698,88.72784041730549,2024-12-22,0.016666666666666666,0.0033333333333333335,0.8666666666666667,Very Low,Normal monitoring
27.666785761754888,88.0883957537349,2023-07-26,0.05333333333333334,0.023333333333333334,3.533333333333334,Very Low,Normal monitoring
27.696267241027257,88.1593009128063,2018-11-27,0.04666666666666667,0.013333333333333334,2.666666666666667,Very Low,Normal monitoring
27.64684648085825,88.43336619227254,2021-12-15,0.0,0.0033333333333333335,0.2,Very Low,Normal monitoring
27.59057390632983,88.71044875270613,2024-06-09,0.05333333333333334,0.02,3.333333333333334,Very Low,Normal monitoring
27.55613313360024,88.55762190061603,2023-08-05,0.016666666666666666,0.03,2.466666666666667,Very Low,Normal monitoring
28.05229694632981,88.11135223730605,2023-07-02,0.023333333333333334,0.02,2.1333333333333333,Very Low,Normal monitoring
27.09911118345917,88.61181285508769,2018-10-27,0.013333333333333334,0.0,0.5333333333333334,Very Low,Normal monitoring
27.47302737989313,88.72011891701192,2019-06-17,0.04,0.03333333333333333,3.6,Very Low,Normal monitoring
27.37701066691091,88.83548088904624,2022-09-12,0.08666666666666667,0.03333333333333333,5.466666666666667,Very Low,Normal monitoring
27.86166132618984,88.25159749504647,2023-07-26,0.006666666666666667,0.013333333333333334,1.0666666666666669,Very Low,Normal monitoring
27.355317177630816,88.14657883322126,2020-07-19,0.06666666666666667,0.043333333333333335,5.2666666666666675,Very Low,Normal monitoring
27.16699521097268,88.87059854093945,2021-11-19,0.013333333333333334,0.0033333333333333335,0.7333333333333334,Very Low,Normal monitoring
27.43315139973848,88.67860770906996,2021-01-24,0.006666666666666667,0.006666666666666667,0.6666666666666667,Very Low,Normal monitoring
27.624882163735776,88.87061018775978,2020-07-11,0.06,0.01,3.0,Very Low,Normal monitoring
27.54168760746073,88.35001431033717,2023-06-18,0.043333333333333335,0.023333333333333334,3.1333333333333337,Very Low,Normal monitoring
28.11489364576448,88.6675170194834,2023-12-04,0.016666666666666666,0.0033333333333333335,0.8666666666666667,Very Low,Normal monitoring
27.13388079225526,88.79099632164743,2024-08-28,0.02,0.01,1.4,Very Low,Normal monitoring
27.719893488910063,88.11338716085166,2021-05-07,0.03333333333333333,0.0,1.3333333333333335,Very Low,Normal monitoring
27.77528889256916,88.0114414978764,2022-02-12,0.0,0.006666666666666667,0.4,Very Low,Normal monitoring
27.513379296881173,88.76762154541258,2021-01-07,0.0,0.006666666666666667,0.4,Very Low,Normal monitoring
27.51815933243236,88.41135213817314,2020-01-25,0.04,0.01,2.2,Very Low,Normal monitoring
27.34117795233001,88.85415096282946,2023-03-02,0.043333333333333335,0.01,2.3333333333333335,Very Low,Normal monitoring
27.124964904425603,88.92724223178895,2023-06-20,0.01,0.05,3.4,Very Low,Normal monitoring
27.94569313501686,88.09897016464039,2022-08-29,0.06,0.01,3.0,Very Low,Normal monitoring
27.752223751800383,88.60461626446968,2024-12-28,0.023333333333333334,0.0,0.9333333333333335,Very Low,Normal monitoring
27.10219802149207,88.83424106097387,2024-01-16,0.01,0.023333333333333334,1.8000000000000003,Very Low,Normal monitoring
27.272135705586496,88.13301034390497,2018-03-16,0.01,0.0,0.4,Very Low,Normal monitoring
27.877747772982207,88.184329931308,2018-02-07,0.02,0.0033333333333333335,1.0,Very Low,Normal monitoring
27.741584014440065,88.03363132076007,2024-05-16,0.0033333333333333335,0.016666666666666666,1.1333333333333333,Very Low,Normal monitoring
27.00613571256543,88.0480418628234,2023-09-27,0.043333333333333335,0.07333333333333333,6.133333333333333,Very Low,Normal monitoring
27.90567444627114,88.22185412318348,2022-03-29,0.01,0.02,1.6,Very Low,Normal monitoring
27.95983199250308,88.05322570434254,2022-09-07,0.016666666666666666,0.016666666666666666,1.6666666666666667,Very Low,Normal monitoring
27.78887648589586,88.77932160334952,2023-08-10,0.016666666666666666,0.05,3.666666666666667,Very Low,Normal monitoring
27.045370968488182,88.18765736296872,2018-10-18,0.056666666666666664,0.02,3.466666666666667,Very Low,Normal monitoring
27.71191338437133,88.79155192277861,2018-11-16,0.013333333333333334,0.006666666666666667,0.9333333333333335,Very Low,Normal monitoring
27.21813688468186,88.25180563872556,2018-09-13,0.02,0.013333333333333334,1.6,Very Low,Normal monitoring
28.10763140693551,88.56873555355868,2022-12-20,0.01,0.023333333333333334,1.8000000000000003,Very Low,Normal monitoring
27.061585355940164,88.5731673420326,2018-01-12,0.03666666666666667,0.03666666666666667,3.6666666666666665,Very Low,Normal monitoring
27.999084653844506,88.65990780514358,2018-04-19,0.0033333333333333335,0.006666666666666667,0.5333333333333334,Very Low,Normal monitoring
27.195634466457427,88.08530053541651,2023-05-23,0.01,0.006666666666666667,0.8,Very Low,Normal monitoring
28.107430712896235,88.42646139748639,2019-04-15,0.023333333333333334,0.0,0.9333333333333335,Very Low,Normal monitoring
27.64682685945326,88.1349711368385,2019-09-27,0.04,0.02,2.8,Very Low,Normal monitoring
27.34051717474163,88.53755601070102,2024-08-15,0.013333333333333334,0.03333333333333333,2.533333333333333,Very Low,Normal monitoring
27.79074681738565,88.60378683437814,2021-02-05,0.013333333333333334,0.006666666666666667,0.9333333333333335,Very Low,Normal monitoring
27.167736058609663,88.47276804675566,2024-08-01,0.016666666666666666,0.02666666666666667,2.2666666666666666,Very Low,Normal monitoring
27.456558861537065,88.44097691841884,2018-11-27,0.0033333333333333335,0.013333333333333334,0.9333333333333333,Very Low,Normal monitoring
27.151526909156225,88.25861025757658,2018-11-01,0.01,0.0033333333333333335,0.6000000000000001,Very Low,Normal monitoring
27.34431620224974,88.39794998872365,2023-07-01,0.04666666666666667,0.03666666666666667,4.066666666666666,Very Low,Normal monitoring
27.71713090268264,88.38298413382458,2022-04-11,0.01,0.02,1.6,Very Low,Normal monitoring
27.46192491365443,88.20239452982818,2024-08-23,0.006666666666666667,0.03333333333333333,2.2666666666666666,Very Low,Normal monitoring
27.47279204989725,88.44094338783385,2022-02-12,0.02,0.016666666666666666,1.8,Very Low,Normal monitoring
27.25491994107076,88.53238587780358,2020-06-15,0.023333333333333334,0.02666666666666667,2.5333333333333337,Very Low,Normal monitoring
27.79326246465472,88.60259208844712,2021-12-17,0.023333333333333334,0.0,0.9333333333333335,Very Low,Normal monitoring
27.73724935386877,88.29407916119636,2019-09-22,0.016666666666666666,0.03,2.466666666666667,Very Low,Normal monitoring
27.62053315346764,88.4012189215173,2023-07-06,0.02,0.016666666666666666,1.8,Very Low,Normal monitoring
27.7073941034634,88.33541132103873,2024-09-24,0.01,0.023333333333333334,1.8000000000000003,Very Low,Normal monitoring
27.83247742798491,88.82435468465306,2021-08-03,0.006666666666666667,0.03,2.0666666666666664,Very Low,Normal monitoring
28.04079463294357,88.46837862042028,2023-02-18,0.0,0.006666666666666667,0.4,Very Low,Normal monitoring
27.903853564163136,88.29243914332211,2021-08-22,0.006666666666666667,0.023333333333333334,1.666666666666667,Very Low,Normal monitoring
27.946242069449927,88.4595517312612,2018-04-17,0.01,0.01,1.0,Very Low,Normal monitoring
27.081426836192428,88.78305368626671,2018-10-24,0.013333333333333334,0.01,1.1333333333333333,Very Low,Normal monitoring
27.377566945766745,88.16088483402818,2023-02-11,0.0033333333333333335,0.013333333333333334,0.9333333333333333,Very Low,Normal monitoring
27.839242600399345,88.01365504451087,2020-03-13,0.013333333333333334,0.013333333333333334,1.3333333333333335,Very Low,Normal monitoring
27.420655577706448,88.14285999612639,2019-09-04,0.02666666666666667,0.016666666666666666,2.066666666666667,Very Low,Normal monitoring
27.13522998812733,88.33937500580278,2022-03-16,0.0,0.0,0.0,Very Low,Normal monitoring
28.08302497441809,88.92578195950279,2021-02-23,0.0033333333333333335,0.0,0.13333333333333336,Very Low,Normal monitoring
27.351386506210467,88.63952849572448,2023-05-28,0.03,0.0033333333333333335,1.4,Very Low,Normal monitoring
27.79710919299693,88.36069277650219,2024-06-23,0.006666666666666667,0.016666666666666666,1.2666666666666666,Very Low,Normal monitoring
27.01212223882252,88.19442362250008,2022-06-27,0.04,0.03,3.4,Very Low,Normal monitoring
27.593349782353005,88.15228871296021,2022-12-24,0.02666666666666667,0.0033333333333333335,1.2666666666666668,Very Low,Normal monitoring
27.945023848321767,88.91989369249576,2019-03-01,0.013333333333333334,0.0033333333333333335,0.7333333333333334,Very Low,Normal monitoring
27.628245453672147,88.78033484972,2023-08-11,0.04666666666666667,0.0033333333333333335,2.066666666666667,Very Low,Normal monitoring
27.160003354082715,88.41686842032655,2024-12-06,0.006666666666666667,0.0033333333333333335,0.46666666666666673,Very Low,Normal monitoring
27.44360716890137,88.07444583379095,2023-11-06,0.01,0.02666666666666667,2.0,Very Low,Normal monitoring
27.490170300874528,88.43647404879708,2023-04-15,0.023333333333333334,0.0033333333333333335,1.1333333333333335,Very Low,Normal monitoring
27.17026046040896,88.1682617865747,2019-09-16,0.04,0.043333333333333335,4.2,Very Low,Normal monitoring
27.330027043255416,88.45588371443348,2024-05-07,0.02,0.0,0.8,Very Low,Normal monitoring
27.66268304550672,88.45875967754112,2018-02-05,0.01,0.01,1.0,Very Low,Normal monitoring
27.27534422308296,88.78453719782917,2018-08-03,0.01,0.03333333333333333,2.4,Very Low,Normal monitoring
27.720475231540657,88.60370861662489,2020-11-05,0.006666666666666667,0.0033333333333333335,0.46666666666666673,Very Low,Normal monitoring
27.86208041151467,88.05404088800094,2022-09-10,0.013333333333333334,0.06,4.133333333333333,Very Low,Normal monitoring
27.41426747497385,88.50176051479336,2024-03-02,0.0033333333333333335,0.016666666666666666,1.1333333333333333,Very Low,Normal monitoring
27.95426112681452,88.44879243298618,2020-05-15,0.006666666666666667,0.0,0.2666666666666667,Very Low,Normal monitoring
27.868549176089097,88.7923744306995,2020-08-03,0.03666666666666667,0.03333333333333333,3.466666666666667,Very Low,Normal monitoring
28.027794035574622,88.5460252646994,2021-07-14,0.0033333333333333335,0.03,1.9333333333333331,Very Low,Normal monitoring
27.960809957682105,88.31674943990012,2022-01-29,0.01,0.016666666666666666,1.4,Very Low,Normal monitoring
27.60049447633517,88.09763113578335,2021-06-28,0.06333333333333334,0.03,4.333333333333334,Very Low,Normal monitoring
27.45036433257274,88.85312403547306,2022-05-27,0.05,0.02666666666666667,3.6000000000000005,Very Low,Normal monitoring
27.200582438153774,88.31513574111693,2022-06-01,0.0,0.02666666666666667,1.6,Very Low,Normal monitoring
27.21651140091885,88.02308551257268,2022-04-03,0.0033333333333333335,0.016666666666666666,1.1333333333333333,Very Low,Normal monitoring
27.506474280930263,88.28600761735133,2024-06-28,0.02666666666666667,0.02,2.2666666666666666,Very Low,Normal monitoring
27.716159843568267,88.91307953121456,2023-08-14,0.01,0.04666666666666667,3.2,Very Low,Normal monitoring
27.539581637199337,88.70813228376113,2022-05-05,0.04,0.01,2.2,Very Low,Normal monitoring
28.02076049531938,88.67024723044807,2019-12-29,0.043333333333333335,0.01,2.3333333333333335,Very Low,Normal monitoring
27.88366584293414,88.8061253375836,2024-09-27,0.05,0.02,3.2,Very Low,Normal monitoring
27.12893760043751,88.68114455778422,2023-08-31,0.03333333333333333,0.03333333333333333,3.3333333333333335,Very Low,Normal monitoring
27.62500729672474,88.6083152408186,2021-01-29,0.02666666666666667,0.0033333333333333335,1.2666666666666668,Very Low,Normal monitoring
28.09589108187729,88.91565761573142,2019-01-29,0.006666666666666667,0.0,0.2666666666666667,Very Low,Normal monitoring
27.82914145210485,88.69748469027981,2020-01-07,0.05,0.01,2.6000000000000005,Very Low,Normal monitoring
27.04627006512286,88.72292910860214,2024-09-28,0.08,0.05,6.2,Very Low,Normal monitoring
28.113660391529265,88.4324253142601,2021-06-05,0.06,0.05,5.4,Very Low,Normal monitoring
27.89686083013277,88.07888192325001,2019-07-22,0.006666666666666667,0.016666666666666666,1.2666666666666666,Very Low,Normal monitoring
27.92951889239769,88.0343827762971,2021-11-20,0.0033333333333333335,0.0033333333333333335,0.33333333333333337,Very Low,Normal monitoring
27.421153645676608,88.04528957925189,2020-08-01,0.006666666666666667,0.03666666666666667,2.4666666666666663,Very Low,Normal monitoring
27.763095360394257,88.66333012256989,2018-10-07,0.04,0.07,5.800000000000001,Very Low,Normal monitoring
27.874304371509336,88.80487458969178,2023-03-07,0.013333333333333334,0.0033333333333333335,0.7333333333333334,Very Low,Normal monitoring
27.904984899080493,88.04553625013565,2023-03-05,0.02,0.0033333333333333335,1.0,Very Low,Normal monitoring
27.96968159422605,88.00418511619388,2024-08-29,0.013333333333333334,0.006666666666666667,0.9333333333333335,Very Low,Normal monitoring
27.765334761281768,88.02753477888962,2021-08-08,0.006666666666666667,0.02666666666666667,1.8666666666666667,Very Low,Normal monitoring
27.75892247400712,88.22102227792536,2020-11-26,0.01,0.0,0.4,Very Low,Normal monitoring
27.39327550845275,88.79361054416398,2023-12-20,0.0033333333333333335,0.006666666666666667,0.5333333333333334,Very Low,Normal monitoring
27.33780632576436,88.54899783332134,2021-02-21,0.013333333333333334,0.0,0.5333333333333334,Very Low,Normal monitoring
27.310552307353227,88.82449853281985,2020-10-11,0.05333333333333334,0.03333333333333333,4.133333333333334,Very Low,Normal monitoring
27.211980860591623,88.07887477984926,2022-09-22,0.01,0.043333333333333335,3.0,Very Low,Normal monitoring
27.81093223683497,88.75091139355794,2020-05-23,0.043333333333333335,0.0033333333333333335,1.9333333333333336,Very Low,Normal monitoring
28.128580008175444,88.27561671302038,2023-06-05,0.013333333333333334,0.04,2.9333333333333336,Very Low,Normal monitoring
28.12726544210709,88.65181933941221,2020-11-08,0.023333333333333334,0.013333333333333334,1.7333333333333334,Very Low,Normal monitoring
